source,line_hash,rank,available,in_vocabulary,elapsed_ms,order
blogs,dda6b835f9ae316c9eca7f2389e3c2af4d94e3f98b21b35f24eac73ad99dcee4,2,TRUE,TRUE,0,3
blogs,8860f5eeeb5bb8571acc6f57a13af052c45de26ed2c8c5c097c4e4b8a534153b,0,TRUE,TRUE,0,4
blogs,baece39205665766ab745e27a4ce1cf32311cb9ce29bdc965069800f34859705,0,TRUE,TRUE,0,3
blogs,52fcbb40ab23532d072ded1d0ce2d333d5e1b25848206cf9bc162b8aab8edc43,0,TRUE,TRUE,20.0000000000102,5
blogs,a7427a4828f91e791b766dd6cd7bbdbabf61781d330c61b12ccce974c0b4f685,0,TRUE,TRUE,0,5
blogs,50c4d56a18e6e665c210dd38b0be9a6c53f3cfd24ec48ac3c4be725daee2ada0,0,TRUE,TRUE,0,3
blogs,b680165bd4ff9b688d459e2b465f791c8f71dce5628f7394596213c87b2ceadc,0,TRUE,TRUE,0,3
blogs,ebafc37a3860ec20d01257d79c0daa0b4efc48dc4cbebf6b6af05007b08fe29f,0,TRUE,TRUE,0,1
blogs,a6e2e1916ca68142f0860eb158f5bed13a778f0cc5956a24af08c70906064f79,0,TRUE,TRUE,0,2
blogs,d36cb2eb5d49baa806c9181a4651038078ca2f71add9e6049711d60f9a56aaec,0,TRUE,TRUE,0,4
blogs,7816fcbc96f75033a3438f2417d0e598653a45952083c90b7acdceae24a21804,0,TRUE,TRUE,19.999999999996,4
blogs,ef90e487c8ba237e210a493e9d07b9c4d828bcd39cfeb836b6c4f00318b6c8e9,2,TRUE,TRUE,0,5
blogs,b681a98e1df6f8dcd29301047c07f887b460c3d69fe20297e4921f54f7143fb4,0,TRUE,TRUE,0,3
blogs,4a24ab7fe6c4dcd9428f4e332de1d0af5e1db73b742b6778f6bf52592ebc6da6,0,TRUE,TRUE,0,5
blogs,ecbf2135e61149ee05a0ef01563a064d7eba779b5928ea9a6c3466a956aa1fca,0,TRUE,TRUE,0,3
blogs,03f04c3b625a66cffa4d0be22bb012f9534a554b08ade4929f6c512437085b7a,0,TRUE,TRUE,0,2
blogs,1c2eaac3893a1a8d092814b6851b1cda89f44d66bcb038f5575f75e1722a8b3c,0,TRUE,TRUE,0,3
blogs,11e02d2adfacc0726457bcf879942d712fdd6d5012418d35ac0950fcc34d57a1,0,TRUE,TRUE,0,3
blogs,d0649f1aca070df96e154d00667830328790dab828161bb7fdfdc1bef3258dc7,0,TRUE,TRUE,10.0000000000051,3
blogs,93e369c3645dd0a546d54880c824497c8989f0e33cf16549ccac22c2e5a5821e,0,TRUE,TRUE,0,2
blogs,193c32ed3e87a7f21f97377f2e490ed87431986e088cded877ed9fd8f83dd966,1,TRUE,TRUE,0,2
blogs,436e5f40af4c1762bc4c2ed423208bb543333a523f2f97389522426479db4b99,2,TRUE,TRUE,0,3
blogs,59e17fdbcbece29ad8e4c6f2e8cd319f5d048f7058b426c2ae4f461e07ebfbba,0,TRUE,TRUE,0,4
blogs,8869868875e7173a35c8908f065b920fd573c01fe8bb7d061916432eeeccabd3,1,TRUE,TRUE,0,4
blogs,6efae00d4559e05b5d370fcabf6cfd6581fbcc8978fc06421aa7053ba3037bf8,3,TRUE,TRUE,19.999999999996,3
blogs,3838ed133d15ff591ca3caff219363ea4a81b2dc529a5e58c0681d6b97c6ea14,1,TRUE,TRUE,0,5
blogs,9b377d7897157ba7138902804423dc1682aa4356f313a9ebb054731884f0e421,0,TRUE,TRUE,10.0000000000051,5
blogs,5eca922805e213b3797ec4fdceaf853ebd7db3827bfbd9b2696e774d139a53b8,2,TRUE,TRUE,0,5
blogs,92d25cefad4d917ac7e18c8dffdcbb3815f9f67ffb452b596c9ecd926bbaeab8,2,TRUE,TRUE,0,3
blogs,64df213bdeb924fee9dfd6e2d3d66e11a3bb9ee85b9546a3a69aa552bc39d9c5,0,TRUE,TRUE,0,4
blogs,6738180ed25c3a86103c240dd3360ebb99c7c77ce0ed75ee4ecc1c51d934f839,0,TRUE,TRUE,0,5
blogs,1b17179f51935abb5e31240fd4924a7393ad1e9a5e7f1a2527be3aa5bbc50b24,0,TRUE,TRUE,19.999999999996,4
blogs,67e77e54cc5cbc0e40ba54ba81a1c2cde00b56d46bf942e14949041e4b0c6bef,1,TRUE,TRUE,0,1
blogs,a024d6bb7ff785811477fed8cb2448f04e259c75e7a411e5c319e810ae864d9b,0,TRUE,TRUE,0,3
blogs,b136bf7c8a7eb7a2354d1f4bdd2c3f42eacf020469ad50bfd3fca0e88a3fe745,0,TRUE,TRUE,0,1
blogs,b140dbbf1a0239d0f92831445e5ae2796f765a57a30737057222517ed9ba9406,0,TRUE,TRUE,0,5
blogs,5e292593138d4ad67320db1c64ed9fd4dc42498ab9f598e94db62405127da644,1,TRUE,TRUE,0,3
blogs,b468b49cae2005657b0aacf5e6b76e3ee7bb9044fa7c6d537ab9247520c0051a,2,TRUE,TRUE,9.99999999999091,3
blogs,2673481964a26fe2987d73e5f9f092e27bb2bc1b2a017f48d0dc64cf12d3a060,0,TRUE,TRUE,0,3
blogs,fcc3c0fb847004ff54e3b9e96cb86a6799edb9131f86b9a5ee179a9433d80e1f,0,TRUE,TRUE,0,3
blogs,39648176c1e15035c4893c99d440d81cbff4fff87cbab37e51aacdf31a427dba,1,TRUE,TRUE,0,3
blogs,9c42358124bf3a3d3183ff87d6703f2dff174509019438aa4aa3436298ab41de,1,TRUE,TRUE,0,5
blogs,98c013b8a143f6f9469cd516937f4bc2d6c7787deb47c8b5b6ba3197afd84905,0,TRUE,TRUE,0,5
blogs,efad4f5b77a849e1d5fd1405675ee647613c338474aedb6d2a3c1b2298407090,0,TRUE,TRUE,20.0000000000102,4
blogs,8d946bde5bbd87fb2840fba3f70d0f6b4de82e50b44ae23e706baabdb8f5940a,0,TRUE,TRUE,0,5
blogs,4a18f731656b91411dc8acf7d40f730fc411e75ec60fb7fdf0918313a653541a,0,TRUE,TRUE,0,5
blogs,41d90b10c21b876bfe3b66340924dab085c11a23f7d7f0c058c01e47c6807e9e,1,TRUE,TRUE,0,3
blogs,28cb59b1cd5463d6d4d871ffb385a173678a2823bfb7f14f46daba08696579d2,0,TRUE,TRUE,0,4
blogs,0dd17adbcb5e417d27e063f5f2324fb5970e94ffff24c1540a882b58af4782a0,0,TRUE,TRUE,0,5
blogs,2085231252b16c7d2b1c6cfcd8368f11c68075281a590fa26090e752ec213ea5,0,TRUE,TRUE,0,3
blogs,e7ae425c70e756d01fac3fd796263e157e6a1cdb38abafb86d0f91b6c05254c6,0,TRUE,TRUE,0,3
blogs,d14e006c0613e12882c8cd171fb672dc3ae4eac5a4dec62267ab5b6715ee0a2c,0,TRUE,TRUE,19.999999999996,5
blogs,182ecef41f740c2df2da3af872e4fdec6f9d52c83e6b6b297d426ba88bf01091,3,TRUE,TRUE,0,3
blogs,ea35c206d97b421b20f57dc8c053630a52b554da8548f91605b0a9c85f14946e,1,TRUE,TRUE,0,3
blogs,54d93306758be2c08c7cd4e603f33e91b29a18681fa53f544ebdee422e063ce4,0,TRUE,TRUE,0,3
blogs,a0cb3a7fa0861267987b862d96e8a08be21802ed8edf073cfb92538a51f34412,0,TRUE,TRUE,0,5
blogs,3cbbb065d35b30a38a3a8248fc4828f555449c03b149ed55511f9b80bc54afd5,0,TRUE,TRUE,0,5
blogs,7c1c610be07c818a5cb151704b929ae25e632446abdded6d5b281c7b69350b23,0,TRUE,TRUE,0,3
blogs,d89a89e8acf79e761c6451b5c69634f76cf03a8195308f80319dc1b872e8857c,2,TRUE,TRUE,0,1
blogs,612bb36fc8df449a285650677651cd2a0d05f551f4fa1972b142e174f110d9ad,0,TRUE,TRUE,0,4
blogs,eda239c2a0398cbfa1779f7a80f9a51d624f3178488a0b57338eab20bc3f25b3,1,TRUE,TRUE,0,2
blogs,6e54a2e354296b3333918cc02d94170490de743c7368b3a0e36da14d97157efd,1,TRUE,TRUE,0,4
blogs,89dc690e5aaf5b367bd6dc9843543ae3b517f22c4f9cfebea4107b1545de89d0,0,TRUE,FALSE,0,5
blogs,a180a64b0cd875a3fce2100210576d048d9bc0fcc761f7c038589e3d44a4dd23,0,TRUE,TRUE,0,4
blogs,9e83d37a35768e69345d19fc7660c570c65b94cce8260bc1c2f93f090fa53344,0,TRUE,TRUE,0,2
blogs,241bc02408a2da790478e43dbb702d54687b2a98466cf9bcd057d724dac8d146,0,TRUE,TRUE,19.999999999996,3
blogs,a3f15566e681b7e12406271fbd282ea9a191dc98e122a44a1d86968ae23fb738,2,TRUE,TRUE,0,3
blogs,494aa7f3ca82b2d33fbf9388e8f22032fd3218cc43f4afce08bdb331e717ce12,0,TRUE,TRUE,0,2
blogs,68d4b9f0e77f4c533097ca8bbdfe0e649f9fa8a34cd7518d3089a93100f6ab54,0,TRUE,TRUE,0,4
blogs,668f8d6384a743f9b58697f6f6d5b403248cc233a073b24cff35a16d06f3d727,1,TRUE,TRUE,0,3
blogs,612897a2553509c26e202b66eb2ca1fcd0c1d8c74370919751857ec7e0a8d504,0,TRUE,TRUE,0,1
blogs,e318fca9732af7ab7c71d61d3fce44dcea72deb1bfb31ae2b087120b50bccb43,0,TRUE,TRUE,0,5
blogs,1f8b5189ddf0f6de18028904f59d0d485c0ab031e2a807115442588f5638077e,1,TRUE,TRUE,0,5
blogs,029dae62ebb01b3aac64fdc4139cec220010b008e62bd666e87fbeb6cb736773,0,TRUE,TRUE,0,3
blogs,e68e2b2307fdd7b229db399d04ae296d84bab6e645f97912062365b39ce111f6,0,TRUE,TRUE,0,4
blogs,366db406a025f4806e7cc712b2b1f87d4c62d48bc0dd58524c054394410e76d8,1,TRUE,TRUE,0,3
blogs,21dbe952df1009a1c2ac481e46bb37b5f8e82e8132a43b550bf0ab76c27b2af2,0,TRUE,TRUE,0,2
blogs,7a0b04073bc000c721c4c25e9e1bc6501fea6a95b1e9698aa05d9e2429404b3b,1,TRUE,TRUE,0,5
blogs,7923891f78958a3ed1891bab7e2e919cc89f7e4e784d0fbc65f2ac5f398de338,0,TRUE,TRUE,19.999999999996,3
blogs,84a79ba85ca4cff5fc6d909ddea8ddedf3ea3491466655c045f650acf18a09b0,2,TRUE,TRUE,0,4
blogs,91d81ca39d36a3df29407baecb8aaffd1a4adc9e4d906a8e054e3df5a727ab1e,0,TRUE,TRUE,0,5
blogs,027f06305ba106a3a797f8ebfdf472862d4882ea8061902668f55e1447b28c3c,0,TRUE,TRUE,0,2
blogs,002f82ffb0b65a85113838a408a9b608c198d3c3dfcfde79978b581794e20adb,0,TRUE,TRUE,0,5
news,83dd75bf8f2508bcea0869f4d2178065a06cf3de3535377d0f8dc5c80ab1cf60,3,TRUE,TRUE,0,3
news,32506f6753965cac5317357e79e4d80beef8cf4291e16c6fc5132c9e496703fc,1,TRUE,TRUE,0,3
news,6a58238d9513c04560dde26e07247b4a6d7c08f6fae42b4d6faf7209cbd049d1,0,TRUE,TRUE,10.0000000000051,3
news,736ba932f6041e31d898962e130be830ac3bfa2d8cf1fc3156635542c713a1fe,0,TRUE,TRUE,0,2
news,f52056bd7e855a35e79b7bb39d254116a651b54b26430585651c67e6a73ae3d0,1,TRUE,TRUE,19.999999999996,5
news,864ccbe8c559801b374ae302ba3180d0e50f85a53b5e8985ef578b1d3a1cb041,0,TRUE,TRUE,0,4
news,22cd1fe9b1d5b7e9ecc7d2928d7c100163f70bdc90ecfa0a1c88137541e54d78,0,TRUE,FALSE,0,1
news,2df02cee1a5a6897c2e8e679af133ce66723cc0fe6336bc102821420f98e269f,0,TRUE,TRUE,0,2
news,0c34f1a97b4bb234a58674875e04f570993887c0b196dc97485708de2e7f750e,0,TRUE,TRUE,0,3
news,b910c56ab9af197da63ed8b526132b3449f0b1239ec5108ff6b9c71a80a9b94c,0,TRUE,TRUE,9.99999999999091,3
news,84229880d87895b7101c93467ecff07367a724cac743bd4f8467d89dc4e2cb5c,0,TRUE,TRUE,0,3
news,ffdab567ec38a32c45ca76cf97eee17404d69a5e0af77ac762e68779aecf481c,0,TRUE,TRUE,0,4
news,a1ae11962ea17476f638083f43a81f5a845ae4dc178efd7945dce9eed1460b2a,2,TRUE,TRUE,0,4
news,d27fb261aac280d2b87f5c6b4f407e1fbfb4928dbab1b86d0fda3d4717dc64b6,1,TRUE,TRUE,0,5
news,74dc512c5908cf3a8686f2f35be2d3475f7a01dd34c440f3886d3882dd7f4349,0,TRUE,TRUE,0,2
news,fd328ff3ed73bf3107eb4252f85800cbedd29938aa0b79bb748b47c2cd562796,0,TRUE,TRUE,0,3
news,7a56d36e7a8b8940b5821a3d39a4e3df957be33e359d2b7221096b77659eb080,1,TRUE,TRUE,0,5
news,63ff7a63409394f2fb57b38f070212d5b64e3d4d593b487945ac7d9466c29e9f,0,TRUE,TRUE,0,5
news,e8b316f0ac51b4ddc379eb4268f96e0ec6ac03ff74dd3cf70d881cced60d499b,0,TRUE,TRUE,20.0000000000102,2
news,9a9a686c4cba115f41776577a0efd9a4fab05f147abcf01d692845a7ca92919b,0,TRUE,TRUE,0,5
news,611a919c5517fa9516c9b1f7393eb9d68ec8c3e91c384ee70e01616389248e4a,0,TRUE,FALSE,0,2
news,845b56772137b2aa3cb604cd982699e0d7f363f91bf88fe24f8772a38a3070f8,0,TRUE,TRUE,0,3
news,423b3f294bd4c5222b2bea6ef06a25eb5903b6b0c4061dca94df773442ab8766,1,TRUE,TRUE,19.999999999996,4
news,660f07c7510a03ca4381609003b2c913e6c0b792fd6f2dd130042d1c11806802,0,TRUE,TRUE,0,4
news,0d77be57c4e07df2db1b51b7255b0322eac0ce7e0e88d327ff1d9d98368ff225,0,TRUE,TRUE,0,5
news,f504cca57818a1127c557e4471b988761c9bf0a38f0f770cb6d26a225b03846d,0,TRUE,TRUE,0,4
news,f78b9c19a10a9f65addd4ba1bc8712ead8cffe5199590dbb320674e0f352b6de,1,TRUE,TRUE,0,2
news,3b63e3d51342b5aea482fabdc476af776eeae6c4a3e8e46818d2937eeeadf58b,1,TRUE,TRUE,0,3
news,7cd7fdb609e4ccf1cf14f9f2b21c4cdae3f5ceec7690fc74f2675f3d1b52d8b5,0,TRUE,TRUE,0,2
news,da0916ad603dcd0c597c9302cbe89402551623f4472afe2925afbf02a17ad567,0,TRUE,TRUE,10.0000000000051,3
news,d158abd8453debbbf563c2192f3b073f483530fd0987325c1b4b1c62cc6c12f6,0,TRUE,TRUE,0,3
news,8d74a61963ebc49a7b7c6437d95a454911007dfdae3e6dd1a051b0f8ae85f0fc,0,TRUE,TRUE,0,2
news,4d3708b4e1360f3fd5eeb75e3b9048b2e39a7fa7eeeb85131954952d76bdca7e,3,TRUE,TRUE,0,5
news,6b1703a430b2ac1c53fb6899c461727422549573e7b2f87045f81f68a15458df,0,TRUE,TRUE,0,2
news,c95842fd8fc2646bc0f380e8a250a4a16808e5ca9f5c66a0258bed6e5c195e13,1,TRUE,TRUE,0,3
news,e6eeeae5a993f43f58e81f087e436406a81c6c6453dbc781c8ffbbf6af0ea8fb,1,TRUE,TRUE,0,3
news,17de0c07bf742a318d726d46222e0e74447b66fb8fd60fd31ba98b0a9459edcd,0,TRUE,TRUE,19.999999999996,2
news,50550c8c6ed2deab2d1a7b164e2fbdb3ea978dcc85df358d90226f9d1980c289,0,TRUE,FALSE,0,2
news,638618843500a11fdda7269a164e17931f2121d8561c1126801124ca8d1aa9c9,2,TRUE,TRUE,0,3
news,3b76cbee5ae5a02c35f52656fa131ed478ac75441b28d0e2223aaeec48952be6,0,TRUE,TRUE,0,2
news,addbfb643404ce4fd7e55358acf0d3b0989c0ee7b5e713ba89d1a05d78eaf037,0,TRUE,TRUE,0,3
news,fe4acb879b576d93be3a662a8f8b02dca34ea6a3bc3dca35e44aeb52bf287d42,0,TRUE,TRUE,0,4
news,7096fc325ebf8e1174dfb80165d32e7760f2933881dda021020e7a8904a74f0d,0,TRUE,TRUE,0,5
news,ec20fd0600153004f082896557f1ff66fe5fa15be286fd38a6dc84af7eac960c,0,TRUE,TRUE,10.0000000000051,2
news,f624a22b5617647b65e058ff2a89fb5cfd6abcea31603d4949af9d948a83018c,3,TRUE,TRUE,0,4
news,ac0e470f623af949845602db1261f342802bd1a37b779f8ef7dc4fbcbb61c064,1,TRUE,TRUE,0,3
news,e9ba67bc6a2c6a5b2eeec29772c714d9233aeaa06660876c7d4dec54a0890b2b,0,TRUE,TRUE,0,5
news,52d8cd37d51c16047d61c8babfa6d8d7492a1d5561b44d47fa05d1a99c51adfa,0,TRUE,FALSE,0,4
news,72880f61bcbb1db9306e0546855681ac6876160493df5706e8c56089696b0fde,0,TRUE,TRUE,0,3
news,14125cd8a5391ee5f03fbbc42451b122dbf167ce6ae861c19f109aee2610caef,0,TRUE,TRUE,19.999999999996,3
news,7abb6ba98b00316a52996eefe4d2e21c6cae55cae5866e3af2b8126f0899b542,0,TRUE,TRUE,0,2
news,21fc2d93a0c6dd87e42d06e71a27523988121ae294523a792e30412f3f56caaf,0,TRUE,TRUE,0,2
news,34d02c34e85358358e5ff3ea15c2da348267668fc7844bc81bce70869b730ebf,3,TRUE,TRUE,0,3
news,0287334d8cbbff223bb78bbaec6a40636475a5c55b9aa2d3647040433670d2ba,1,TRUE,TRUE,0,4
news,4d3d7d579d93d2871e6aebbbd45913922dce381cdb8f15bc4fe28eb0911ba4b2,1,TRUE,TRUE,0,2
news,46f34a4639cef0109926bb70b28cb2d834f6e04405a85b6bdb3825e45ec3eddd,0,TRUE,TRUE,0,2
news,55ebb786c564060b0c816d9edc473291325107fdf436180abcc9380970536a22,0,TRUE,TRUE,9.99999999999091,3
news,cbcd5a0286864c510ae81051145d78e69e363c5827e167d14bbd8a5511d006ad,0,TRUE,TRUE,0,1
news,283b80306f77c2ce3860a2b2287b4f45cb387a1a3d86447d9512ce363b9d94e9,0,TRUE,TRUE,0,3
news,f5575a6f694655fd31e735b8d930d8f6754d513723c89a94ca5b6199d4cf67f2,0,TRUE,TRUE,0,4
news,731c7d1270b6ca80bf5729f22ceaf978c297df324c4efd0e77fd0e151a613fc7,0,TRUE,TRUE,0,3
news,27287482dbe426db925de7e2a28eeb08c608513f6a62ba8b832fac26093867f4,0,TRUE,TRUE,0,2
news,3027c9a94112fad9f40ea7a622b58184530319c09e0af785446d5bad2c43b304,1,TRUE,TRUE,20.0000000000102,3
news,ce673c9b0aed776ca99bcb66bebd4552e0da81ee59440c5cb17f2dccf643389a,0,TRUE,TRUE,0,3
news,cc2985a5feb1381cee3260114d0a5041f94a439d2aefe2c798e207e3cf373722,3,TRUE,TRUE,0,2
news,d53e18d97cf069dc5f6fb4e94d10fc412650d6bdeb3be204fc01c03d7372ff2e,1,TRUE,TRUE,0,4
news,d19771e09d86e0c781a7e6c9c9b34c6999082b2acc2076111eaedaf9eecec26e,2,TRUE,TRUE,0,3
news,48b53e3c2795baac28e2a04653a2bcad7c461454eb68ed065975dec8dd3e4eb0,0,TRUE,TRUE,0,2
news,b4d8762bb30d7d104ebd7e6f2fda549b6f5c5e5a493ba93843d9a20b9aac6320,0,TRUE,TRUE,0,2
news,9767e23de701b8e2500cbc04f3d79922906e0c37b43ce10ecda7271b027194c1,0,TRUE,TRUE,0,2
news,c01965aa0786b338aa491d969d704fb1415a1f6495da9f3886ddf1b9eea525a9,0,TRUE,TRUE,10.0000000000051,2
news,27389e4023499ff8d29a894efbd9200e4dc4f17697b45995dc54ec3cb723c81b,1,TRUE,TRUE,0,5
news,2b61e7f8db2d6c42a92185efd56d351cf010e6986e4c59a448ed51350564a204,1,TRUE,TRUE,0,5
news,d05d154dc84a0e26a5379254b1a5ac2890916a240d6a4f23d4f24fa202ee2e9f,0,TRUE,TRUE,0,4
news,0f1f60d0a0f34f9d9cbe29c7a096440f49b12a8d2472b5754160975dbcf3cd85,3,TRUE,TRUE,0,3
news,581e442d102eb54bdbbcfaad0dad7f47ff4ef9579ed107a8db0f48f54c4b3f5b,0,TRUE,TRUE,0,2
news,6255f3e96de2e80e49ccb4124d26e5c95a385479f09552c47e0961704a662431,0,TRUE,TRUE,0,4
news,127eaae734ea4b54a615e5def439c08a018fc822e0daa29ed1dcaa59c8f96315,0,TRUE,TRUE,0,4
news,71e0294847030e464a4a930ddabb80f6c701035bc30e285752fa3ac77975b78e,0,TRUE,TRUE,0,3
news,35308fa27759a0ca1bdee966534c82148ab01b7ec35c94d97c4985dfd4c2a039,1,TRUE,TRUE,0,3
news,646f3ad5d31128c5f0bc8492ed3ef3636ab1821d6d42e81749933cd98884c09d,0,TRUE,TRUE,0,5
news,a1dae251e741a29b4f8d9c095c489b16e7402334eceda0770da91090f6612fbd,0,TRUE,TRUE,0,5
news,5ab0758268d19a9b4c03918bb3db5f0df6e27724aa61260661a882b5df40a635,0,TRUE,FALSE,0,1
news,daf92251b8f8cd4a31e8db91a36977df1012d8bf810ade11f8306a12e7d1e861,2,TRUE,TRUE,0,3
news,4130a8e79a5a8ae49c28c9f861eaa6e40b2df758cd77d8c5dab0a8e4b461721d,1,TRUE,TRUE,10.0000000000051,5
news,e922e265c8ed3c9286297a7a904754496cc142c7ca5e533309d8a1a343d14dba,0,TRUE,TRUE,0,4
news,8b905a932f1c888059942db9359a6b9c0c1fa5f924c791258ee79be945ac6dc7,0,TRUE,TRUE,0,2
news,9489d30a7efe71990871840d6721f2ecf84fd054a2dfd4b81225110ad13c633b,0,TRUE,TRUE,0,5
news,d44d743f9f94d4d464e3a7ab36ddaf74a4781b1e4f787f94db18f0deaa8ebad9,0,TRUE,TRUE,0,4
news,84043a011a14cac2d1fe48a4c2236e78dd87960c7367a4f3403ff9676b99e478,0,TRUE,TRUE,0,3
news,176802e468004bc4c8bd06b53864e148ddc095cdc7ff68bc869db7cb8f06490e,0,TRUE,TRUE,19.999999999996,3
news,bfdec013d1febe8461186060136fb993938dfabf4e16ead200b12301d5437158,0,TRUE,TRUE,0,3
news,3250ecfe7d075cee01f4b1d5eeabf119fcfffab57d5c32da6b4ed675ab03a7ff,0,TRUE,TRUE,0,4
news,f8f7a819b04f6c2d5aae19b42ef933c04d90f9ee28bd2ce657ddff544b2bc432,0,TRUE,TRUE,0,2
news,c5b59cf02f4dd3fb41954f7956ff3e9ee327a1d4580ce7878c5024297f383f62,0,TRUE,TRUE,0,3
news,b91fcb50ff3e250f72b3230d72e2f1e620492d4597b6ce042492d0031cf48683,0,TRUE,TRUE,0,2
news,850981272ae105dd29e9af2ad74014404c19dbb60c0a1788e9277167c1ada184,0,TRUE,TRUE,0,5
news,3f99eddd5777bc1282ec4b05915f51c0b5c178e2815f4096c25a37e206045632,0,TRUE,TRUE,10.0000000000051,5
news,a66aaff58e47e2a60abf804e653c1bbf42f810663e6bdaa838e133ab862b3306,0,TRUE,TRUE,0,3
news,de2d1de8c4881545fdef27eb382476e0223f03c9780585d74d7fc09d66d0aff4,1,TRUE,TRUE,0,5
news,afd4e78ed599ad69b8301e1dd432374d4b8d33446a0812cb87aab9f1c0998888,2,TRUE,TRUE,0,2
news,7e8fb3462a8f0205d85192b9561da046ab66e26f3bbcbfa15a56855a978ffb96,0,TRUE,FALSE,0,4
news,a206f3a666508bd71560836f980cce23bd3aa3c40f69ae69ed0fe8710742a6db,0,TRUE,TRUE,0,4
news,ee0a4cff6112f5ff183837796888495ee8575e9ca3dc33c4b7599b6533482fde,2,TRUE,TRUE,0,2
news,e93d43a2d6041d8e2f5be431109340bab7fb9eede627561a498414ebe3c9a377,0,TRUE,TRUE,0,3
news,621a17afe0b0d11c63ebae91f09c21663d196dbab3633c97eaa30a986e0e8364,1,TRUE,TRUE,19.999999999996,3
news,e98ab31df4849a66080397a14b03c98529ac4147a0eea6a6aa4e2502ee88027a,3,TRUE,TRUE,0,4
news,a997acee092dbcd36c68500cee1bd526fc13c1f742bdb4b8700dfca6a688229b,2,TRUE,TRUE,0,3
news,8e50fce329a6efe6a53636a981261181c55f775c45e5b74dcc6cb0f5158c8392,2,TRUE,TRUE,0,4
news,45b48d5f08607e20563bd9efcd43d702a2842d4189fd89f23fff0d1254dd334a,0,TRUE,TRUE,0,2
news,4fa70d2cf0546eed876ac3e21dc13e3b12ebee62fe0bedb5f63fb3323e9cce7b,1,TRUE,TRUE,0,5
news,58e1cfb5e004b472e5a66673a51931edd2020119c5c004100870ee24de6d4f7e,0,TRUE,TRUE,0,2
news,2520defa2c60d47ec423adc40f11ea3b3ccc3c9b1d30dbdf31447597a692dd9c,0,TRUE,TRUE,0,2
news,568e8fdb7118d2eec8fe0bbcb40a5b8d00345395c8f1bea1853ffbc86fecc3e3,0,TRUE,TRUE,0,5
news,1839a03550f951b0ae5b3a4268192c20f60e8573c7ab4a90fea3cc5c09b1544e,0,TRUE,TRUE,0,3
news,0e5c9a0b9f552d8ac7b1eaff83be19954dbcd92a73508edb2dd76e89f1b5b492,0,TRUE,TRUE,0,2
news,2e1548ad5b9d51a19559bcf47a0f4f2e3f56566eb5e6c96171ecbfdf45d4e3c3,0,TRUE,TRUE,0,3
news,c04b20fdb6fba4ef55057b9a1171212fa1273d0d30db21157fae8b42272530dc,0,TRUE,TRUE,0,5
news,e10dd273e8709404bc2e7576e2da7887359e8e811ecce93b1fa2e5b19f0b01e6,3,TRUE,TRUE,20.0000000000102,3
news,2de45fde0480a18a18e06fe687e938a15b3ca58c29a6986433c7306f8a4c23e4,0,TRUE,TRUE,0,2
news,f1f5ba2467f2428527ed6da0c55a0912d911ba23a0af472015ad387969537489,0,TRUE,TRUE,0,2
news,3374dbe69a4f0c6320bcbc0a1d9ee871aaa638315febf668e4a3b1af77e0a334,0,TRUE,TRUE,0,3
news,edc16a3548288cb7436b3b5c7b4dcc8b77f5d43d3bbee9029de8f487ffdd5320,1,TRUE,TRUE,0,3
news,30a41e70d201b945a5a540e4f5acad444c7ca77adee592bfe96a0174dc83d8ce,1,TRUE,TRUE,0,4
news,53113fc588d6a6bd5aa0e84f6b61f500e741d99d38bdd3927f1c780b03abaf29,1,TRUE,TRUE,0,2
news,fc6e6f23a561287f502ea989f1e2fee16bc113415916590dfcc4f847075f4124,0,TRUE,TRUE,10.0000000000051,2
news,be964902ca3f00f57abb399ed62f0c080a3d4cbac467989f663f4416b52e39fd,1,TRUE,TRUE,0,3
news,2fb69acc7ce38e52966c23a4920b196d81366f4ddbd3a3be3c16f56c1a60f4d5,0,TRUE,TRUE,0,3
news,58762a6f0402bab0cd5129aaa5d58733beadadd243ab66cfbf3091336ad3ca67,0,TRUE,TRUE,0,1
news,66b78884d5cf6f62d41943facab1fd88d6eedc90cb4e5f791925c6bddbb737be,0,TRUE,TRUE,0,3
news,972e02d9e7d9405e79473cc57a96a2d759233f9d9d69ce12ec77726f30437803,1,TRUE,TRUE,0,5
news,b49a13c215e6dbd14137cc4535c4e19b186798a63f71498c5408bedd0f81b0f4,0,TRUE,TRUE,19.999999999996,2
news,bc7099cab6eedde01bf3ef593cb2c3c0e8803c28371b12772c4a3e9cf910dc67,0,TRUE,TRUE,0,4
news,4b1019ce18560403ddc1ac62d7deb1c8526faf457d04f872af19837240c29190,0,TRUE,TRUE,0,3
news,ebdacb66a2362a2e914f415c257ea37a0207bd62dc89a6e2074d29e533d8b741,1,TRUE,TRUE,0,5
news,94099710955484ccbcb98044672d64b98b2378b9cc519c0bba3aa4453d674ac1,1,TRUE,TRUE,0,4
news,051a8bdd29f0a153b80189a30f94aeec8ecd95c9353cc89cfd37b60b26c9e372,1,TRUE,TRUE,0,2
news,43b72024a28d46a15ac9d32fddf8bf9773ee2ef3dc23b6511369834a65c7e41f,0,TRUE,TRUE,0,4
news,43151cbc8b2b8729240c59ff19a85ea06e6d2bcccf2df1f236e1670bb69e51d6,2,TRUE,TRUE,10.0000000000051,3
news,32d74b8f6f5e55c10f9fc20bc81fe526f2ebb8f817324ba78d332d5e667ea73d,0,TRUE,TRUE,0,4
